country,year,mode,powertrain,ev_charging_points,ev_sales,ev_sales_share,ev_stock,ev_stock_share,electricity_demand_ev,iso_code,population,gdp,co2,co2_per_capita,co2_per_gdp,oil_co2,oil_co2_per_capita,coal_co2,coal_co2_per_capita,co2_per_unit_energy,primary_energy_consumption,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,electricity_generation,electricity_demand_tot,low_carbon_electricity,fossil_electricity,renewables_electricity,coal_electricity,gas_electricity,oil_electricity,nuclear_electricity,hydro_electricity,solar_electricity,wind_electricity,other_renewable_electricity,net_elec_imports
Chile,2012,EV,Publicly available fast,4.0,0.0,0.0,0.0,0.0,0.0,CHL,17519116.0,359556383692.0,79.621,4.545,0.221,45.162,2.578,23.479,1.34,197.695,402.747,95.012,5.423,0.264,69.57,69.57,25.24,44.33,25.24,25.34,12.85,6.14,0.0,19.98,0.0,0.41,4.85,0.0
Chile,2012,EV,Publicly available slow,6.0,0.0,0.0,0.0,0.0,0.0,CHL,17519116.0,359556383692.0,79.621,4.545,0.221,45.162,2.578,23.479,1.34,197.695,402.747,95.012,5.423,0.264,69.57,69.57,25.24,44.33,25.24,25.34,12.85,6.14,0.0,19.98,0.0,0.41,4.85,0.0
Chile,2013,Cars,BEV,0.0,5.0,0.0,16.0,0.0,0.0,CHL,17687006.0,371454072393.0,81.733,4.621,0.22,45.914,2.596,25.395,1.436,197.538,413.759,92.657,5.239,0.249,72.84,72.84,26.0,46.84,26.0,30.24,11.15,5.45,0.0,19.68,0.01,0.55,5.76,0.0
Chile,2013,Cars,EV,0.0,0.0,0.001900000032038,0.0,0.000509999983478,0.0,CHL,17687006.0,371454072393.0,81.733,4.621,0.22,45.914,2.596,25.395,1.436,197.538,413.759,92.657,5.239,0.249,72.84,72.84,26.0,46.84,26.0,30.24,11.15,5.45,0.0,19.68,0.01,0.55,5.76,0.0
Chile,2013,EV,Publicly available fast,5.0,0.0,0.0,0.0,0.0,0.0,CHL,17687006.0,371454072393.0,81.733,4.621,0.22,45.914,2.596,25.395,1.436,197.538,413.759,92.657,5.239,0.249,72.84,72.84,26.0,46.84,26.0,30.24,11.15,5.45,0.0,19.68,0.01,0.55,5.76,0.0
Chile,2013,EV,Publicly available slow,8.0,0.0,0.0,0.0,0.0,0.0,CHL,17687006.0,371454072393.0,81.733,4.621,0.22,45.914,2.596,25.395,1.436,197.538,413.759,92.657,5.239,0.249,72.84,72.84,26.0,46.84,26.0,30.24,11.15,5.45,0.0,19.68,0.01,0.55,5.76,0.0
Chile,2014,Cars,BEV,0.0,3.0,0.0,19.0,0.0,0.0,CHL,17864192.0,378114271615.0,77.586,4.343,0.205,43.82,2.453,24.385,1.365,189.45,409.534,85.495,4.786,0.226,70.17,70.17,30.06,40.11,30.06,26.01,10.21,3.89,0.0,22.81,0.48,1.44,5.33,0.0
Chile,2014,Cars,EV,0.0,0.0,0.007100000046194,0.0,0.001000000047497,0.0,CHL,17864192.0,378114271615.0,77.586,4.343,0.205,43.82,2.453,24.385,1.365,189.45,409.534,85.495,4.786,0.226,70.17,70.17,30.06,40.11,30.06,26.01,10.21,3.89,0.0,22.81,0.48,1.44,5.33,0.0
Chile,2014,Cars,PHEV,0.0,14.0,0.0,14.0,0.0,0.0,CHL,17864192.0,378114271615.0,77.586,4.343,0.205,43.82,2.453,24.385,1.365,189.45,409.534,85.495,4.786,0.226,70.17,70.17,30.06,40.11,30.06,26.01,10.21,3.89,0.0,22.81,0.48,1.44,5.33,0.0
Chile,2014,EV,Publicly available fast,5.0,0.0,0.0,0.0,0.0,0.0,CHL,17864192.0,378114271615.0,77.586,4.343,0.205,43.82,2.453,24.385,1.365,189.45,409.534,85.495,4.786,0.226,70.17,70.17,30.06,40.11,30.06,26.01,10.21,3.89,0.0,22.81,0.48,1.44,5.33,0.0
Chile,2014,EV,Publicly available slow,13.0,0.0,0.0,0.0,0.0,0.0,CHL,17864192.0,378114271615.0,77.586,4.343,0.205,43.82,2.453,24.385,1.365,189.45,409.534,85.495,4.786,0.226,70.17,70.17,30.06,40.11,30.06,26.01,10.21,3.89,0.0,22.81,0.48,1.44,5.33,0.0
Chile,2015,Cars,BEV,0.0,10.0,0.0,32.0,0.0,0.0,CHL,18047630.0,386251266445.0,81.778,4.531,0.212,44.353,2.458,27.191,1.507,197.423,414.23,88.169,4.885,0.228,74.91,74.91,32.36,42.55,32.36,28.03,11.36,3.16,0.0,23.4,1.24,2.11,5.61,0.0
Chile,2015,Cars,EV,0.0,0.0,0.017000000923872,0.0,0.002099999925122,0.0,CHL,18047630.0,386251266445.0,81.778,4.531,0.212,44.353,2.458,27.191,1.507,197.423,414.23,88.169,4.885,0.228,74.91,74.91,32.36,42.55,32.36,28.03,11.36,3.16,0.0,23.4,1.24,2.11,5.61,0.0
Chile,2015,Cars,PHEV,0.0,23.0,0.0,37.0,0.0,0.0,CHL,18047630.0,386251266445.0,81.778,4.531,0.212,44.353,2.458,27.191,1.507,197.423,414.23,88.169,4.885,0.228,74.91,74.91,32.36,42.55,32.36,28.03,11.36,3.16,0.0,23.4,1.24,2.11,5.61,0.0
Chile,2015,EV,Publicly available fast,5.0,0.0,0.0,0.0,0.0,0.0,CHL,18047630.0,386251266445.0,81.778,4.531,0.212,44.353,2.458,27.191,1.507,197.423,414.23,88.169,4.885,0.228,74.91,74.91,32.36,42.55,32.36,28.03,11.36,3.16,0.0,23.4,1.24,2.11,5.61,0.0
Chile,2015,EV,Publicly available slow,22.0,0.0,0.0,0.0,0.0,0.0,CHL,18047630.0,386251266445.0,81.778,4.531,0.212,44.353,2.458,27.191,1.507,197.423,414.23,88.169,4.885,0.228,74.91,74.91,32.36,42.55,32.36,28.03,11.36,3.16,0.0,23.4,1.24,2.11,5.61,0.0
Chile,2016,Cars,BEV,0.0,18.0,0.0,54.0,0.0,0.0,CHL,18267225.0,393022253885.0,84.25,4.612,0.214,46.064,2.522,27.015,1.479,194.169,433.903,88.83,4.863,0.226,78.83,78.83,33.81,45.02,33.81,30.26,11.85,2.91,0.0,22.81,2.59,2.45,5.96,0.0
Chile,2016,Cars,EV,0.0,0.0,0.013000000268221,0.0,0.00289999996312,0.0,CHL,18267225.0,393022253885.0,84.25,4.612,0.214,46.064,2.522,27.015,1.479,194.169,433.903,88.83,4.863,0.226,78.83,78.83,33.81,45.02,33.81,30.26,11.85,2.91,0.0,22.81,2.59,2.45,5.96,0.0
Chile,2016,Cars,PHEV,0.0,9.0,0.0,46.0,0.0,0.0,CHL,18267225.0,393022253885.0,84.25,4.612,0.214,46.064,2.522,27.015,1.479,194.169,433.903,88.83,4.863,0.226,78.83,78.83,33.81,45.02,33.81,30.26,11.85,2.91,0.0,22.81,2.59,2.45,5.96,0.0
Chile,2016,EV,Publicly available fast,5.0,0.0,0.0,0.0,0.0,0.0,CHL,18267225.0,393022253885.0,84.25,4.612,0.214,46.064,2.522,27.015,1.479,194.169,433.903,88.83,4.863,0.226,78.83,78.83,33.81,45.02,33.81,30.26,11.85,2.91,0.0,22.81,2.59,2.45,5.96,0.0
Chile,2016,EV,Publicly available slow,22.0,0.0,0.0,0.0,0.0,0.0,CHL,18267225.0,393022253885.0,84.25,4.612,0.214,46.064,2.522,27.015,1.479,194.169,433.903,88.83,4.863,0.226,78.83,78.83,33.81,45.02,33.81,30.26,11.85,2.91,0.0,22.81,2.59,2.45,5.96,0.0
Chile,2017,Cars,BEV,0.0,120.0,0.0,170.0,0.0,0.0,CHL,18558868.0,398359518680.0,84.135,4.533,0.211,45.465,2.45,27.754,1.495,186.822,450.347,88.806,4.785,0.223,78.93,78.89,34.37,44.56,34.37,29.3,13.35,1.91,0.0,20.89,3.84,3.52,6.12,-0.04
Chile,2017,Cars,EV,0.0,0.0,0.061000000685454,0.0,0.00650000013411,0.0,CHL,18558868.0,398359518680.0,84.135,4.533,0.211,45.465,2.45,27.754,1.495,186.822,450.347,88.806,4.785,0.223,78.93,78.89,34.37,44.56,34.37,29.3,13.35,1.91,0.0,20.89,3.84,3.52,6.12,-0.04
Chile,2017,Cars,PHEV,0.0,15.0,0.0,61.0,0.0,0.0,CHL,18558868.0,398359518680.0,84.135,4.533,0.211,45.465,2.45,27.754,1.495,186.822,450.347,88.806,4.785,0.223,78.93,78.89,34.37,44.56,34.37,29.3,13.35,1.91,0.0,20.89,3.84,3.52,6.12,-0.04
Chile,2017,EV,Publicly available fast,6.0,0.0,0.0,0.0,0.0,0.0,CHL,18558868.0,398359518680.0,84.135,4.533,0.211,45.465,2.45,27.754,1.495,186.822,450.347,88.806,4.785,0.223,78.93,78.89,34.37,44.56,34.37,29.3,13.35,1.91,0.0,20.89,3.84,3.52,6.12,-0.04
Chile,2017,EV,Publicly available slow,35.0,0.0,0.0,0.0,0.0,0.0,CHL,18558868.0,398359518680.0,84.135,4.533,0.211,45.465,2.45,27.754,1.495,186.822,450.347,88.806,4.785,0.223,78.93,78.89,34.37,44.56,34.37,29.3,13.35,1.91,0.0,20.89,3.84,3.52,6.12,-0.04
Chile,2018,Cars,BEV,0.0,100.0,0.0,280.0,0.0,0.0,CHL,18893185.0,414254051745.0,84.443,4.469,0.204,46.573,2.465,27.07,1.433,180.326,468.278,92.76,4.91,0.224,81.76,81.76,37.5,44.26,37.5,29.89,13.08,1.29,0.0,22.9,5.12,3.58,5.9,0.0
Chile,2018,Cars,EV,0.0,0.0,0.070000000298023,0.0,0.010999999940395,0.0,CHL,18893185.0,414254051745.0,84.443,4.469,0.204,46.573,2.465,27.07,1.433,180.326,468.278,92.76,4.91,0.224,81.76,81.76,37.5,44.26,37.5,29.89,13.08,1.29,0.0,22.9,5.12,3.58,5.9,0.0
Chile,2018,Cars,PHEV,0.0,68.0,0.0,130.0,0.0,0.0,CHL,18893185.0,414254051745.0,84.443,4.469,0.204,46.573,2.465,27.07,1.433,180.326,468.278,92.76,4.91,0.224,81.76,81.76,37.5,44.26,37.5,29.89,13.08,1.29,0.0,22.9,5.12,3.58,5.9,0.0
Chile,2018,EV,Publicly available fast,8.0,0.0,0.0,0.0,0.0,0.0,CHL,18893185.0,414254051745.0,84.443,4.469,0.204,46.573,2.465,27.07,1.433,180.326,468.278,92.76,4.91,0.224,81.76,81.76,37.5,44.26,37.5,29.89,13.08,1.29,0.0,22.9,5.12,3.58,5.9,0.0
Chile,2018,EV,Publicly available slow,61.0,0.0,0.0,0.0,0.0,0.0,CHL,18893185.0,414254051745.0,84.443,4.469,0.204,46.573,2.465,27.07,1.433,180.326,468.278,92.76,4.91,0.224,81.76,81.76,37.5,44.26,37.5,29.89,13.08,1.29,0.0,22.9,5.12,3.58,5.9,0.0
Chile,2019,Cars,BEV,0.0,160.0,0.0,440.0,0.0,0.0,CHL,19197748.0,417331966568.0,91.977,4.791,0.22,48.022,2.501,31.017,1.616,194.053,473.979,97.968,5.103,0.235,83.98,83.98,38.81,45.17,38.81,28.13,15.87,1.17,0.0,22.03,6.3,4.89,5.59,0.0
Chile,2019,Cars,EV,0.0,0.0,0.140000000596046,0.0,0.017000000923872,0.0,CHL,19197748.0,417331966568.0,91.977,4.791,0.22,48.022,2.501,31.017,1.616,194.053,473.979,97.968,5.103,0.235,83.98,83.98,38.81,45.17,38.81,28.13,15.87,1.17,0.0,22.03,6.3,4.89,5.59,0.0
Chile,2019,Cars,PHEV,0.0,140.0,0.0,210.0,0.0,0.0,CHL,19197748.0,417331966568.0,91.977,4.791,0.22,48.022,2.501,31.017,1.616,194.053,473.979,97.968,5.103,0.235,83.98,83.98,38.81,45.17,38.81,28.13,15.87,1.17,0.0,22.03,6.3,4.89,5.59,0.0
Chile,2019,EV,Publicly available fast,42.0,0.0,0.0,0.0,0.0,0.0,CHL,19197748.0,417331966568.0,91.977,4.791,0.22,48.022,2.501,31.017,1.616,194.053,473.979,97.968,5.103,0.235,83.98,83.98,38.81,45.17,38.81,28.13,15.87,1.17,0.0,22.03,6.3,4.89,5.59,0.0
Chile,2019,EV,Publicly available slow,130.0,0.0,0.0,0.0,0.0,0.0,CHL,19197748.0,417331966568.0,91.977,4.791,0.22,48.022,2.501,31.017,1.616,194.053,473.979,97.968,5.103,0.235,83.98,83.98,38.81,45.17,38.81,28.13,15.87,1.17,0.0,22.03,6.3,4.89,5.59,0.0
Chile,2020,Cars,BEV,0.0,110.0,0.0,550.0,0.0,0.0,CHL,19370621.0,391686945225.0,80.178,4.139,0.205,43.035,2.222,25.193,1.301,181.203,442.478,83.111,4.291,0.212,83.58,83.58,40.49,43.09,40.49,26.07,15.29,1.73,0.0,21.93,7.53,5.55,5.48,0.0
Chile,2020,Cars,EV,0.0,0.0,0.159999996423721,0.0,0.021999999880791,0.0,CHL,19370621.0,391686945225.0,80.178,4.139,0.205,43.035,2.222,25.193,1.301,181.203,442.478,83.111,4.291,0.212,83.58,83.58,40.49,43.09,40.49,26.07,15.29,1.73,0.0,21.93,7.53,5.55,5.48,0.0
Chile,2020,Cars,PHEV,0.0,79.0,0.0,290.0,0.0,0.0,CHL,19370621.0,391686945225.0,80.178,4.139,0.205,43.035,2.222,25.193,1.301,181.203,442.478,83.111,4.291,0.212,83.58,83.58,40.49,43.09,40.49,26.07,15.29,1.73,0.0,21.93,7.53,5.55,5.48,0.0
Chile,2020,EV,Publicly available fast,99.0,0.0,0.0,0.0,0.0,0.0,CHL,19370621.0,391686945225.0,80.178,4.139,0.205,43.035,2.222,25.193,1.301,181.203,442.478,83.111,4.291,0.212,83.58,83.58,40.49,43.09,40.49,26.07,15.29,1.73,0.0,21.93,7.53,5.55,5.48,0.0
Chile,2020,EV,Publicly available slow,240.0,0.0,0.0,0.0,0.0,0.0,CHL,19370621.0,391686945225.0,80.178,4.139,0.205,43.035,2.222,25.193,1.301,181.203,442.478,83.111,4.291,0.212,83.58,83.58,40.49,43.09,40.49,26.07,15.29,1.73,0.0,21.93,7.53,5.55,5.48,0.0
Chile,2021,Cars,BEV,0.0,270.0,0.0,820.0,0.0,0.0,CHL,19456323.0,437659188270.0,83.63,4.298,0.191,46.49,2.389,24.101,1.239,175.378,476.857,91.102,4.682,0.208,88.1,88.1,43.07,45.03,43.07,26.07,15.9,3.06,0.0,18.96,10.56,7.62,5.93,0.0
Chile,2021,Cars,EV,0.0,0.0,0.189999997615814,0.0,0.035000000149012,0.0,CHL,19456323.0,437659188270.0,83.63,4.298,0.191,46.49,2.389,24.101,1.239,175.378,476.857,91.102,4.682,0.208,88.1,88.1,43.07,45.03,43.07,26.07,15.9,3.06,0.0,18.96,10.56,7.62,5.93,0.0
Chile,2021,Cars,FCEV,0.0,1.0,0.0,1.0,0.0,0.0,CHL,19456323.0,437659188270.0,83.63,4.298,0.191,46.49,2.389,24.101,1.239,175.378,476.857,91.102,4.682,0.208,88.1,88.1,43.07,45.03,43.07,26.07,15.9,3.06,0.0,18.96,10.56,7.62,5.93,0.0
Chile,2021,Cars,PHEV,0.0,300.0,0.0,590.0,0.0,0.0,CHL,19456323.0,437659188270.0,83.63,4.298,0.191,46.49,2.389,24.101,1.239,175.378,476.857,91.102,4.682,0.208,88.1,88.1,43.07,45.03,43.07,26.07,15.9,3.06,0.0,18.96,10.56,7.62,5.93,0.0
Chile,2021,EV,Publicly available fast,120.0,0.0,0.0,0.0,0.0,0.0,CHL,19456323.0,437659188270.0,83.63,4.298,0.191,46.49,2.389,24.101,1.239,175.378,476.857,91.102,4.682,0.208,88.1,88.1,43.07,45.03,43.07,26.07,15.9,3.06,0.0,18.96,10.56,7.62,5.93,0.0
Chile,2021,EV,Publicly available slow,360.0,0.0,0.0,0.0,0.0,0.0,CHL,19456323.0,437659188270.0,83.63,4.298,0.191,46.49,2.389,24.101,1.239,175.378,476.857,91.102,4.682,0.208,88.1,88.1,43.07,45.03,43.07,26.07,15.9,3.06,0.0,18.96,10.56,7.62,5.93,0.0
Chile,2022,Cars,BEV,0.0,880.0,0.0,1700.0,0.0,0.0,CHL,19553033.0,448338105532.0,85.744,4.385,0.191,52.159,2.668,19.858,1.016,170.294,503.505,92.385,4.725,0.206,91.04,91.04,50.37,40.67,50.37,21.52,16.09,3.06,0.0,20.68,15.71,8.88,5.1,0.0
Chile,2022,Cars,EV,0.0,0.0,0.5,0.0,0.068000003695488,0.0,CHL,19553033.0,448338105532.0,85.744,4.385,0.191,52.159,2.668,19.858,1.016,170.294,503.505,92.385,4.725,0.206,91.04,91.04,50.37,40.67,50.37,21.52,16.09,3.06,0.0,20.68,15.71,8.88,5.1,0.0
Chile,2022,Cars,FCEV,0.0,1.0,0.0,2.0,0.0,0.0,CHL,19553033.0,448338105532.0,85.744,4.385,0.191,52.159,2.668,19.858,1.016,170.294,503.505,92.385,4.725,0.206,91.04,91.04,50.37,40.67,50.37,21.52,16.09,3.06,0.0,20.68,15.71,8.88,5.1,0.0
Chile,2022,Cars,PHEV,0.0,620.0,0.0,1200.0,0.0,0.0,CHL,19553033.0,448338105532.0,85.744,4.385,0.191,52.159,2.668,19.858,1.016,170.294,503.505,92.385,4.725,0.206,91.04,91.04,50.37,40.67,50.37,21.52,16.09,3.06,0.0,20.68,15.71,8.88,5.1,0.0
Chile,2022,EV,Publicly available fast,220.0,0.0,0.0,0.0,0.0,0.0,CHL,19553033.0,448338105532.0,85.744,4.385,0.191,52.159,2.668,19.858,1.016,170.294,503.505,92.385,4.725,0.206,91.04,91.04,50.37,40.67,50.37,21.52,16.09,3.06,0.0,20.68,15.71,8.88,5.1,0.0
Chile,2022,EV,Publicly available slow,440.0,0.0,0.0,0.0,0.0,0.0,CHL,19553033.0,448338105532.0,85.744,4.385,0.191,52.159,2.668,19.858,1.016,170.294,503.505,92.385,4.725,0.206,91.04,91.04,50.37,40.67,50.37,21.52,16.09,3.06,0.0,20.68,15.71,8.88,5.1,0.0
Chile,2023,Cars,BEV,0.0,410.0,0.0,2100.0,0.0,0.0,CHL,19658833.0,,77.604,3.948,,51.571,2.623,11.731,0.597,155.99,497.494,88.157,4.484,,89.23,89.23,56.34,32.89,56.34,14.5,16.76,1.63,0.0,23.3,17.94,9.46,5.64,0.0
Chile,2023,Cars,EV,0.0,0.0,0.310000002384186,0.0,0.086999997496605,0.0,CHL,19658833.0,,77.604,3.948,,51.571,2.623,11.731,0.597,155.99,497.494,88.157,4.484,,89.23,89.23,56.34,32.89,56.34,14.5,16.76,1.63,0.0,23.3,17.94,9.46,5.64,0.0
Chile,2023,Cars,FCEV,0.0,0.0,0.0,2.0,0.0,0.0,CHL,19658833.0,,77.604,3.948,,51.571,2.623,11.731,0.597,155.99,497.494,88.157,4.484,,89.23,89.23,56.34,32.89,56.34,14.5,16.76,1.63,0.0,23.3,17.94,9.46,5.64,0.0
Chile,2023,Cars,PHEV,0.0,510.0,0.0,1800.0,0.0,0.0,CHL,19658833.0,,77.604,3.948,,51.571,2.623,11.731,0.597,155.99,497.494,88.157,4.484,,89.23,89.23,56.34,32.89,56.34,14.5,16.76,1.63,0.0,23.3,17.94,9.46,5.64,0.0
Chile,2023,EV,Publicly available fast,330.0,0.0,0.0,0.0,0.0,0.0,CHL,19658833.0,,77.604,3.948,,51.571,2.623,11.731,0.597,155.99,497.494,88.157,4.484,,89.23,89.23,56.34,32.89,56.34,14.5,16.76,1.63,0.0,23.3,17.94,9.46,5.64,0.0
Chile,2023,EV,Publicly available slow,740.0,0.0,0.0,0.0,0.0,0.0,CHL,19658833.0,,77.604,3.948,,51.571,2.623,11.731,0.597,155.99,497.494,88.157,4.484,,89.23,89.23,56.34,32.89,56.34,14.5,16.76,1.63,0.0,23.3,17.94,9.46,5.64,0.0
China,2010,Buses,BEV,0.0,970.0,0.0,1900.0,0.0,0.0,CHN,1351561505.0,12858808500983.0,8610.048,6.37,0.67,1092.572,0.808,6569.148,4.86,296.33,29055.609,7260.693,5.372,0.565,4207.16,4193.65,861.12,3346.04,786.38,3233.6,77.73,34.71,74.74,711.38,0.7,49.4,24.9,-13.51
China,2010,Buses,EV,0.0,0.0,0.189999997615814,0.0,0.054999999701977,150.0,CHN,1351561505.0,12858808500983.0,8610.048,6.37,0.67,1092.572,0.808,6569.148,4.86,296.33,29055.609,7260.693,5.372,0.565,4207.16,4193.65,861.12,3346.04,786.38,3233.6,77.73,34.71,74.74,711.38,0.7,49.4,24.9,-13.51
China,2010,Cars,BEV,0.0,1100.0,0.0,1600.0,0.0,0.0,CHN,1351561505.0,12858808500983.0,8610.048,6.37,0.67,1092.572,0.808,6569.148,4.86,296.33,29055.609,7260.693,5.372,0.565,4207.16,4193.65,861.12,3346.04,786.38,3233.6,77.73,34.71,74.74,711.38,0.7,49.4,24.9,-13.51
China,2010,Cars,EV,0.0,0.0,0.009999999776483,0.0,0.003100000089034,46.0,CHN,1351561505.0,12858808500983.0,8610.048,6.37,0.67,1092.572,0.808,6569.148,4.86,296.33,29055.609,7260.693,5.372,0.565,4207.16,4193.65,861.12,3346.04,786.38,3233.6,77.73,34.71,74.74,711.38,0.7,49.4,24.9,-13.51
China,2010,Cars,PHEV,0.0,340.0,0.0,340.0,0.0,0.0,CHN,1351561505.0,12858808500983.0,8610.048,6.37,0.67,1092.572,0.808,6569.148,4.86,296.33,29055.609,7260.693,5.372,0.565,4207.16,4193.65,861.12,3346.04,786.38,3233.6,77.73,34.71,74.74,711.38,0.7,49.4,24.9,-13.51
China,2010,Trucks,BEV,0.0,0.0,0.0,16.0,0.0,0.0,CHN,1351561505.0,12858808500983.0,8610.048,6.37,0.67,1092.572,0.808,6569.148,4.86,296.33,29055.609,7260.693,5.372,0.565,4207.16,4193.65,861.12,3346.04,786.38,3233.6,77.73,34.71,74.74,711.38,0.7,49.4,24.9,-13.51
China,2010,Trucks,EV,0.0,0.0,0.0,0.0,0.000110000000859,0.0,CHN,1351561505.0,12858808500983.0,8610.048,6.37,0.67,1092.572,0.808,6569.148,4.86,296.33,29055.609,7260.693,5.372,0.565,4207.16,4193.65,861.12,3346.04,786.38,3233.6,77.73,34.71,74.74,711.38,0.7,49.4,24.9,-13.51
China,2010,Vans,BEV,0.0,120.0,0.0,400.0,0.0,0.0,CHN,1351561505.0,12858808500983.0,8610.048,6.37,0.67,1092.572,0.808,6569.148,4.86,296.33,29055.609,7260.693,5.372,0.565,4207.16,4193.65,861.12,3346.04,786.38,3233.6,77.73,34.71,74.74,711.38,0.7,49.4,24.9,-13.51
China,2010,Vans,EV,0.0,0.0,0.009999999776483,0.0,0.005499999970198,3.0,CHN,1351561505.0,12858808500983.0,8610.048,6.37,0.67,1092.572,0.808,6569.148,4.86,296.33,29055.609,7260.693,5.372,0.565,4207.16,4193.65,861.12,3346.04,786.38,3233.6,77.73,34.71,74.74,711.38,0.7,49.4,24.9,-13.51
China,2011,Buses,BEV,0.0,440.0,0.0,4100.0,0.0,0.0,CHN,1360250658.0,13691526496125.0,9520.153,6.999,0.695,1123.862,0.826,7309.64,5.374,303.804,31336.537,8056.911,5.923,0.588,4713.02,4700.28,879.58,3833.44,792.38,3690.87,108.77,33.8,87.2,688.04,2.61,74.1,27.63,-12.74
China,2011,Buses,EV,0.0,0.0,0.529999971389771,0.0,0.119999997317791,110.0,CHN,1360250658.0,13691526496125.0,9520.153,6.999,0.695,1123.862,0.826,7309.64,5.374,303.804,31336.537,8056.911,5.923,0.588,4713.02,4700.28,879.58,3833.44,792.38,3690.87,108.77,33.8,87.2,688.04,2.61,74.1,27.63,-12.74
China,2011,Buses,PHEV,0.0,160.0,0.0,160.0,0.0,0.0,CHN,1360250658.0,13691526496125.0,9520.153,6.999,0.695,1123.862,0.826,7309.64,5.374,303.804,31336.537,8056.911,5.923,0.588,4713.02,4700.28,879.58,3833.44,792.38,3690.87,108.77,33.8,87.2,688.04,2.61,74.1,27.63,-12.74
China,2011,Cars,BEV,0.0,4800.0,0.0,6300.0,0.0,0.0,CHN,1360250658.0,13691526496125.0,9520.153,6.999,0.695,1123.862,0.826,7309.64,5.374,303.804,31336.537,8056.911,5.923,0.588,4713.02,4700.28,879.58,3833.44,792.38,3690.87,108.77,33.8,87.2,688.04,2.61,74.1,27.63,-12.74
China,2011,Cars,EV,0.0,0.0,0.034000001847744,0.0,0.009200000204146,120.0,CHN,1360250658.0,13691526496125.0,9520.153,6.999,0.695,1123.862,0.826,7309.64,5.374,303.804,31336.537,8056.911,5.923,0.588,4713.02,4700.28,879.58,3833.44,792.38,3690.87,108.77,33.8,87.2,688.04,2.61,74.1,27.63,-12.74
China,2011,Cars,PHEV,0.0,320.0,0.0,660.0,0.0,0.0,CHN,1360250658.0,13691526496125.0,9520.153,6.999,0.695,1123.862,0.826,7309.64,5.374,303.804,31336.537,8056.911,5.923,0.588,4713.02,4700.28,879.58,3833.44,792.38,3690.87,108.77,33.8,87.2,688.04,2.61,74.1,27.63,-12.74
China,2011,Trucks,BEV,0.0,0.0,0.0,120.0,0.0,0.0,CHN,1360250658.0,13691526496125.0,9520.153,6.999,0.695,1123.862,0.826,7309.64,5.374,303.804,31336.537,8056.911,5.923,0.588,4713.02,4700.28,879.58,3833.44,792.38,3690.87,108.77,33.8,87.2,688.04,2.61,74.1,27.63,-12.74
China,2011,Trucks,EV,0.0,0.0,0.0,0.0,0.000769999984186,0.0,CHN,1360250658.0,13691526496125.0,9520.153,6.999,0.695,1123.862,0.826,7309.64,5.374,303.804,31336.537,8056.911,5.923,0.588,4713.02,4700.28,879.58,3833.44,792.38,3690.87,108.77,33.8,87.2,688.04,2.61,74.1,27.63,-12.74
China,2011,Vans,BEV,0.0,150.0,0.0,700.0,0.0,0.0,CHN,1360250658.0,13691526496125.0,9520.153,6.999,0.695,1123.862,0.826,7309.64,5.374,303.804,31336.537,8056.911,5.923,0.588,4713.02,4700.28,879.58,3833.44,792.38,3690.87,108.77,33.8,87.2,688.04,2.61,74.1,27.63,-12.74
China,2011,Vans,EV,0.0,0.0,0.016000000759959,0.0,0.008899999782443,2.5,CHN,1360250658.0,13691526496125.0,9520.153,6.999,0.695,1123.862,0.826,7309.64,5.374,303.804,31336.537,8056.911,5.923,0.588,4713.02,4700.28,879.58,3833.44,792.38,3690.87,108.77,33.8,87.2,688.04,2.61,74.1,27.63,-12.74
China,2012,Buses,BEV,0.0,1400.0,0.0,5900.0,0.0,0.0,CHN,1369520866.0,14773157494771.0,9767.311,7.132,0.661,1176.716,0.859,7464.979,5.451,299.389,32624.18,8342.668,6.092,0.565,4987.54,4976.76,1097.88,3889.66,999.56,3748.19,110.25,31.22,98.32,862.79,3.59,103.05,30.13,-10.78
China,2012,Buses,EV,0.0,0.0,1.29999995231628,0.0,0.189999997615814,140.0,CHN,1369520866.0,14773157494771.0,9767.311,7.132,0.661,1176.716,0.859,7464.979,5.451,299.389,32624.18,8342.668,6.092,0.565,4987.54,4976.76,1097.88,3889.66,999.56,3748.19,110.25,31.22,98.32,862.79,3.59,103.05,30.13,-10.78
China,2012,Buses,PHEV,0.0,510.0,0.0,680.0,0.0,0.0,CHN,1369520866.0,14773157494771.0,9767.311,7.132,0.661,1176.716,0.859,7464.979,5.451,299.389,32624.18,8342.668,6.092,0.565,4987.54,4976.76,1097.88,3889.66,999.56,3748.19,110.25,31.22,98.32,862.79,3.59,103.05,30.13,-10.78
China,2012,Cars,BEV,0.0,9600.0,0.0,16000.0,0.0,0.0,CHN,1369520866.0,14773157494771.0,9767.311,7.132,0.661,1176.716,0.859,7464.979,5.451,299.389,32624.18,8342.668,6.092,0.565,4987.54,4976.76,1097.88,3889.66,999.56,3748.19,110.25,31.22,98.32,862.79,3.59,103.05,30.13,-10.78
China,2012,Cars,EV,0.0,0.0,0.072999998927116,0.0,0.018999999389052,230.0,CHN,1369520866.0,14773157494771.0,9767.311,7.132,0.661,1176.716,0.859,7464.979,5.451,299.389,32624.18,8342.668,6.092,0.565,4987.54,4976.76,1097.88,3889.66,999.56,3748.19,110.25,31.22,98.32,862.79,3.59,103.05,30.13,-10.78
