country,isoCode,continent,continentCode,year,halfDecade,pandemicPeriod,vehicleType,powertrain,evSales,evSalesShare,evStock,evStockShare,evElectricityDemand,evChargingPoints
Austria,AUT,Europe,EU,2010,2010-2014,Pre-Pandemia,Cars,BEV,0.0,0.0,350.0,0.0,0.0,0.0
Austria,AUT,Europe,EU,2010,2010-2014,Pre-Pandemia,Cars,EV,0.0,0.0,0.0,0.00789999961853,0.0,0.0
Austria,AUT,Europe,EU,2011,2010-2014,Pre-Pandemia,Cars,BEV,0.0,0.0,990.0,0.0,0.0,0.0
Austria,AUT,Europe,EU,2011,2010-2014,Pre-Pandemia,Cars,EV,0.0,0.0,0.0,0.021999999880791,0.0,0.0
Austria,AUT,Europe,EU,2011,2010-2014,Pre-Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,0.100000001490116
Austria,AUT,Europe,EU,2011,2010-2014,Pre-Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,0.100000001490116
Austria,AUT,Europe,EU,2012,2010-2014,Pre-Pandemia,Cars,BEV,0.0,0.0,1400.0,0.0,0.0,0.0
Austria,AUT,Europe,EU,2012,2010-2014,Pre-Pandemia,Cars,EV,0.0,0.0,0.0,0.032999999821186,0.0,0.0
Austria,AUT,Europe,EU,2012,2010-2014,Pre-Pandemia,Cars,PHEV,0.0,0.0,140.0,0.0,0.0,0.0
Austria,AUT,Europe,EU,2012,2010-2014,Pre-Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,0.100000001490116
Austria,AUT,Europe,EU,2012,2010-2014,Pre-Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,0.100000001490116
Austria,AUT,Europe,EU,2013,2010-2014,Pre-Pandemia,Cars,BEV,650.0,0.0,2100.0,0.0,0.0,0.0
Austria,AUT,Europe,EU,2013,2010-2014,Pre-Pandemia,Cars,EV,0.0,0.200000002980232,0.0,0.052999999374151,0.0,0.0
Austria,AUT,Europe,EU,2013,2010-2014,Pre-Pandemia,Cars,PHEV,0.0,0.0,410.0,0.0,0.0,0.0
Austria,AUT,Europe,EU,2013,2010-2014,Pre-Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,0.100000001490116
Austria,AUT,Europe,EU,2013,2010-2014,Pre-Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,0.100000001490116
Austria,AUT,Europe,EU,2014,2010-2014,Pre-Pandemia,Cars,BEV,1700.0,0.0,3400.0,0.0,0.0,0.0
Austria,AUT,Europe,EU,2014,2010-2014,Pre-Pandemia,Cars,EV,0.0,0.569999992847443,0.0,0.089000001549721,0.0,0.0
Austria,AUT,Europe,EU,2014,2010-2014,Pre-Pandemia,Cars,FCEV,6.0,0.0,3.0,0.0,0.0,0.0
Austria,AUT,Europe,EU,2014,2010-2014,Pre-Pandemia,Cars,PHEV,0.0,0.0,780.0,0.0,0.0,0.0
Austria,AUT,Europe,EU,2014,2010-2014,Pre-Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,0.100000001490116
Austria,AUT,Europe,EU,2014,2010-2014,Pre-Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,0.100000001490116
Austria,AUT,Europe,EU,2015,2015-2019,Pre-Pandemia,Cars,BEV,1700.0,0.0,5000.0,0.0,0.0,0.0
Austria,AUT,Europe,EU,2015,2015-2019,Pre-Pandemia,Cars,EV,0.0,0.899999976158142,0.0,0.140000000596046,0.0,0.0
Austria,AUT,Europe,EU,2015,2015-2019,Pre-Pandemia,Cars,FCEV,4.0,0.0,6.0,0.0,0.0,0.0
Austria,AUT,Europe,EU,2015,2015-2019,Pre-Pandemia,Cars,PHEV,1100.0,0.0,1500.0,0.0,0.0,0.0
Austria,AUT,Europe,EU,2015,2015-2019,Pre-Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,0.100000001490116
Austria,AUT,Europe,EU,2015,2015-2019,Pre-Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,0.100000001490116
Austria,AUT,Europe,EU,2016,2015-2019,Pre-Pandemia,Cars,BEV,3800.0,0.0,9100.0,0.0,0.0,0.0
Austria,AUT,Europe,EU,2016,2015-2019,Pre-Pandemia,Cars,EV,0.0,1.5,0.0,0.239999994635582,0.0,0.0
Austria,AUT,Europe,EU,2016,2015-2019,Pre-Pandemia,Cars,FCEV,0.0,0.0,13.0,0.0,0.0,0.0
Austria,AUT,Europe,EU,2016,2015-2019,Pre-Pandemia,Cars,PHEV,1200.0,0.0,2300.0,0.0,0.0,0.0
Austria,AUT,Europe,EU,2016,2015-2019,Pre-Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,0.100000001490116
Austria,AUT,Europe,EU,2016,2015-2019,Pre-Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,0.100000001490116
Austria,AUT,Europe,EU,2017,2015-2019,Pre-Pandemia,Cars,BEV,5400.0,0.0,15000.0,0.0,0.0,0.0
Austria,AUT,Europe,EU,2017,2015-2019,Pre-Pandemia,Cars,EV,0.0,2.0,0.0,0.379999995231628,0.0,0.0
Austria,AUT,Europe,EU,2017,2015-2019,Pre-Pandemia,Cars,FCEV,2.0,0.0,19.0,0.0,0.0,0.0
Austria,AUT,Europe,EU,2017,2015-2019,Pre-Pandemia,Cars,PHEV,1700.0,0.0,3900.0,0.0,0.0,0.0
Austria,AUT,Europe,EU,2017,2015-2019,Pre-Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,0.100000001490116
Austria,AUT,Europe,EU,2017,2015-2019,Pre-Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,0.100000001490116
Austria,AUT,Europe,EU,2018,2015-2019,Pre-Pandemia,Cars,BEV,6800.0,0.0,21000.0,0.0,0.0,0.0
Austria,AUT,Europe,EU,2018,2015-2019,Pre-Pandemia,Cars,EV,0.0,2.59999990463257,0.0,0.529999971389771,0.0,0.0
Austria,AUT,Europe,EU,2018,2015-2019,Pre-Pandemia,Cars,FCEV,7.0,0.0,24.0,0.0,0.0,0.0
Austria,AUT,Europe,EU,2018,2015-2019,Pre-Pandemia,Cars,PHEV,2300.0,0.0,5700.0,0.0,0.0,0.0
Austria,AUT,Europe,EU,2018,2015-2019,Pre-Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,0.100000001490116
Austria,AUT,Europe,EU,2018,2015-2019,Pre-Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,0.100000001490116
Austria,AUT,Europe,EU,2019,2015-2019,Pre-Pandemia,Cars,BEV,9300.0,0.0,30000.0,0.0,0.0,0.0
Austria,AUT,Europe,EU,2019,2015-2019,Pre-Pandemia,Cars,EV,0.0,3.5,0.0,0.75,0.0,0.0
Austria,AUT,Europe,EU,2019,2015-2019,Pre-Pandemia,Cars,FCEV,19.0,0.0,41.0,0.0,0.0,0.0
Austria,AUT,Europe,EU,2019,2015-2019,Pre-Pandemia,Cars,PHEV,2200.0,0.0,8000.0,0.0,0.0,0.0
Austria,AUT,Europe,EU,2019,2015-2019,Pre-Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,0.100000001490116
Austria,AUT,Europe,EU,2019,2015-2019,Pre-Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,0.100000001490116
Austria,AUT,Europe,EU,2020,2020-2023,Pandemia,Cars,BEV,16000.0,0.0,45000.0,0.0,0.0,0.0
Austria,AUT,Europe,EU,2020,2020-2023,Pandemia,Cars,EV,0.0,9.5,0.0,1.20000004768372,0.0,0.0
Austria,AUT,Europe,EU,2020,2020-2023,Pandemia,Cars,FCEV,14.0,0.0,45.0,0.0,0.0,0.0
Austria,AUT,Europe,EU,2020,2020-2023,Pandemia,Cars,PHEV,7600.0,0.0,15000.0,0.0,0.0,0.0
Austria,AUT,Europe,EU,2020,2020-2023,Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,0.100000001490116
Austria,AUT,Europe,EU,2020,2020-2023,Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,0.100000001490116
Austria,AUT,Europe,EU,2021,2020-2023,Pandemia,Cars,BEV,33000.0,0.0,77000.0,0.0,0.0,0.0
Austria,AUT,Europe,EU,2021,2020-2023,Pandemia,Cars,EV,0.0,20.0,0.0,2.09999990463257,0.0,0.0
Austria,AUT,Europe,EU,2021,2020-2023,Pandemia,Cars,FCEV,14.0,0.0,55.0,0.0,0.0,0.0
Austria,AUT,Europe,EU,2021,2020-2023,Pandemia,Cars,PHEV,15000.0,0.0,29000.0,0.0,0.0,0.0
Austria,AUT,Europe,EU,2021,2020-2023,Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,1600.0
Austria,AUT,Europe,EU,2021,2020-2023,Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,8900.0
Austria,AUT,Europe,EU,2022,2020-2023,Post-Pandemia,Cars,BEV,34000.0,0.0,110000.0,0.0,0.0,0.0
Austria,AUT,Europe,EU,2022,2020-2023,Post-Pandemia,Cars,EV,0.0,22.0,0.0,3.0,0.0,0.0
Austria,AUT,Europe,EU,2022,2020-2023,Post-Pandemia,Cars,FCEV,14.0,0.0,62.0,0.0,0.0,0.0
Austria,AUT,Europe,EU,2022,2020-2023,Post-Pandemia,Cars,PHEV,13000.0,0.0,42000.0,0.0,0.0,0.0
Austria,AUT,Europe,EU,2022,2020-2023,Post-Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,2600.0
Austria,AUT,Europe,EU,2022,2020-2023,Post-Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,13000.0
Austria,AUT,Europe,EU,2023,2020-2023,Post-Pandemia,Cars,BEV,48000.0,0.0,160000.0,0.0,0.0,0.0
Austria,AUT,Europe,EU,2023,2020-2023,Post-Pandemia,Cars,EV,0.0,26.0,0.0,4.40000009536743,0.0,0.0
Austria,AUT,Europe,EU,2023,2020-2023,Post-Pandemia,Cars,FCEV,9.0,0.0,89.0,0.0,0.0,0.0
Austria,AUT,Europe,EU,2023,2020-2023,Post-Pandemia,Cars,PHEV,17000.0,0.0,61000.0,0.0,0.0,0.0
Austria,AUT,Europe,EU,2023,2020-2023,Post-Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,2500.0
Austria,AUT,Europe,EU,2023,2020-2023,Post-Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,15000.0
Belgium,BEL,Europe,EU,2010,2010-2014,Pre-Pandemia,Buses,BEV,0.0,0.0,3.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2010,2010-2014,Pre-Pandemia,Buses,EV,0.0,0.0,0.0,0.018999999389052,0.0,0.0
Belgium,BEL,Europe,EU,2010,2010-2014,Pre-Pandemia,Cars,BEV,48.0,0.0,61.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2010,2010-2014,Pre-Pandemia,Cars,EV,0.0,0.009999999776483,0.0,0.001300000003539,0.0,0.0
Belgium,BEL,Europe,EU,2010,2010-2014,Pre-Pandemia,Cars,FCEV,0.0,0.0,1.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2010,2010-2014,Pre-Pandemia,Cars,PHEV,8.0,0.0,9.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2010,2010-2014,Pre-Pandemia,Trucks,BEV,0.0,0.0,2.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2010,2010-2014,Pre-Pandemia,Trucks,EV,0.0,0.0,0.0,0.001300000003539,0.0,0.0
Belgium,BEL,Europe,EU,2010,2010-2014,Pre-Pandemia,Vans,BEV,7.0,0.0,62.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2010,2010-2014,Pre-Pandemia,Vans,EV,0.0,0.013000000268221,0.0,0.010999999940395,0.0,0.0
Belgium,BEL,Europe,EU,2011,2010-2014,Pre-Pandemia,Buses,BEV,0.0,0.0,3.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2011,2010-2014,Pre-Pandemia,Buses,EV,0.0,0.0,0.0,0.018999999389052,0.0,0.0
Belgium,BEL,Europe,EU,2011,2010-2014,Pre-Pandemia,Cars,BEV,280.0,0.0,320.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2011,2010-2014,Pre-Pandemia,Cars,EV,0.0,0.052000001072884,0.0,0.00650000013411,0.0,0.0
Belgium,BEL,Europe,EU,2011,2010-2014,Pre-Pandemia,Cars,FCEV,0.0,0.0,1.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2011,2010-2014,Pre-Pandemia,Cars,PHEV,16.0,0.0,26.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2011,2010-2014,Pre-Pandemia,Trucks,BEV,1.0,0.0,6.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2011,2010-2014,Pre-Pandemia,Trucks,EV,0.0,0.009800000116229,0.0,0.00400000018999,0.0,0.0
Belgium,BEL,Europe,EU,2011,2010-2014,Pre-Pandemia,Vans,BEV,25.0,0.0,79.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2011,2010-2014,Pre-Pandemia,Vans,EV,0.0,0.039000000804663,0.0,0.013000000268221,0.0,0.0
Belgium,BEL,Europe,EU,2012,2010-2014,Pre-Pandemia,Buses,BEV,0.0,0.0,3.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2012,2010-2014,Pre-Pandemia,Buses,EV,0.0,0.0,0.0,0.018999999389052,0.0,0.0
Belgium,BEL,Europe,EU,2012,2010-2014,Pre-Pandemia,Cars,BEV,570.0,0.0,830.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2012,2010-2014,Pre-Pandemia,Cars,EV,0.0,0.189999997615814,0.0,0.021999999880791,0.0,0.0
Belgium,BEL,Europe,EU,2012,2010-2014,Pre-Pandemia,Cars,FCEV,0.0,0.0,1.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2012,2010-2014,Pre-Pandemia,Cars,PHEV,340.0,0.0,350.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2012,2010-2014,Pre-Pandemia,Trucks,BEV,0.0,0.0,7.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2012,2010-2014,Pre-Pandemia,Trucks,EV,0.0,0.0,0.0,0.004800000227988,0.0,0.0
Belgium,BEL,Europe,EU,2012,2010-2014,Pre-Pandemia,Vans,BEV,260.0,0.0,330.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2012,2010-2014,Pre-Pandemia,Vans,EV,0.0,0.46000000834465,0.0,0.052999999374151,0.0,0.0
Belgium,BEL,Europe,EU,2013,2010-2014,Pre-Pandemia,Buses,BEV,0.0,0.0,3.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2013,2010-2014,Pre-Pandemia,Buses,EV,0.0,0.0,0.0,0.018999999389052,0.0,0.0
Belgium,BEL,Europe,EU,2013,2010-2014,Pre-Pandemia,Cars,BEV,500.0,0.0,1200.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2013,2010-2014,Pre-Pandemia,Cars,EV,0.0,0.119999997317791,0.0,0.032999999821186,0.0,0.0
Belgium,BEL,Europe,EU,2013,2010-2014,Pre-Pandemia,Cars,FCEV,0.0,0.0,1.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2013,2010-2014,Pre-Pandemia,Cars,PHEV,60.0,0.0,590.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2013,2010-2014,Pre-Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,47.0
Belgium,BEL,Europe,EU,2013,2010-2014,Pre-Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,330.0
Belgium,BEL,Europe,EU,2013,2010-2014,Pre-Pandemia,Trucks,BEV,0.0,0.0,7.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2013,2010-2014,Pre-Pandemia,Trucks,EV,0.0,0.0,0.0,0.004800000227988,0.0,0.0
Belgium,BEL,Europe,EU,2013,2010-2014,Pre-Pandemia,Vans,BEV,110.0,0.0,430.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2013,2010-2014,Pre-Pandemia,Vans,EV,0.0,0.189999997615814,0.0,0.06700000166893,0.0,0.0
Belgium,BEL,Europe,EU,2014,2010-2014,Pre-Pandemia,Buses,BEV,3.0,0.0,7.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2014,2010-2014,Pre-Pandemia,Buses,EV,0.0,0.259999990463257,0.0,0.239999994635582,0.0,0.0
Belgium,BEL,Europe,EU,2014,2010-2014,Pre-Pandemia,Buses,PHEV,0.0,0.0,32.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2014,2010-2014,Pre-Pandemia,Cars,BEV,1300.0,0.0,2200.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2014,2010-2014,Pre-Pandemia,Cars,EV,0.0,0.409999996423721,0.0,0.06700000166893,0.0,0.0
Belgium,BEL,Europe,EU,2014,2010-2014,Pre-Pandemia,Cars,FCEV,0.0,0.0,2.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2014,2010-2014,Pre-Pandemia,Cars,PHEV,650.0,0.0,1500.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2014,2010-2014,Pre-Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,55.0
Belgium,BEL,Europe,EU,2014,2010-2014,Pre-Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,560.0
Belgium,BEL,Europe,EU,2014,2010-2014,Pre-Pandemia,Trucks,BEV,1.0,0.0,11.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2014,2010-2014,Pre-Pandemia,Trucks,EV,0.0,0.013000000268221,0.0,0.00760000012815,0.0,0.0
Belgium,BEL,Europe,EU,2014,2010-2014,Pre-Pandemia,Vans,BEV,99.0,0.0,520.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2014,2010-2014,Pre-Pandemia,Vans,EV,0.0,0.180000007152557,0.0,0.079000003635883,0.0,0.0
Belgium,BEL,Europe,EU,2015,2015-2019,Pre-Pandemia,Buses,BEV,0.0,0.0,7.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2015,2015-2019,Pre-Pandemia,Buses,EV,0.0,0.0,0.0,0.529999971389771,0.0,0.0
Belgium,BEL,Europe,EU,2015,2015-2019,Pre-Pandemia,Buses,PHEV,0.0,0.0,80.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2015,2015-2019,Pre-Pandemia,Cars,BEV,1400.0,0.0,3300.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2015,2015-2019,Pre-Pandemia,Cars,EV,0.0,0.769999980926514,0.0,0.129999995231628,0.0,0.0
Belgium,BEL,Europe,EU,2015,2015-2019,Pre-Pandemia,Cars,FCEV,2.0,0.0,8.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2015,2015-2019,Pre-Pandemia,Cars,PHEV,2500.0,0.0,3800.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2015,2015-2019,Pre-Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,77.0
Belgium,BEL,Europe,EU,2015,2015-2019,Pre-Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,1300.0
Belgium,BEL,Europe,EU,2015,2015-2019,Pre-Pandemia,Trucks,BEV,0.0,0.0,12.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2015,2015-2019,Pre-Pandemia,Trucks,EV,0.0,0.0,0.0,0.008399999700487,0.0,0.0
Belgium,BEL,Europe,EU,2015,2015-2019,Pre-Pandemia,Vans,BEV,68.0,0.0,570.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2015,2015-2019,Pre-Pandemia,Vans,EV,0.0,0.109999999403954,0.0,0.08500000089407,0.0,0.0
Belgium,BEL,Europe,EU,2016,2015-2019,Pre-Pandemia,Buses,BEV,0.0,0.0,7.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2016,2015-2019,Pre-Pandemia,Buses,EV,0.0,0.0,0.0,0.75,0.0,0.0
Belgium,BEL,Europe,EU,2016,2015-2019,Pre-Pandemia,Buses,PHEV,0.0,0.0,110.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2016,2015-2019,Pre-Pandemia,Cars,BEV,2100.0,0.0,5200.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2016,2015-2019,Pre-Pandemia,Cars,EV,0.0,1.70000004768372,0.0,0.280000001192093,0.0,0.0
Belgium,BEL,Europe,EU,2016,2015-2019,Pre-Pandemia,Cars,FCEV,7.0,0.0,20.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2016,2015-2019,Pre-Pandemia,Cars,PHEV,7100.0,0.0,11000.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2016,2015-2019,Pre-Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,110.0
Belgium,BEL,Europe,EU,2016,2015-2019,Pre-Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,1500.0
Belgium,BEL,Europe,EU,2016,2015-2019,Pre-Pandemia,Trucks,BEV,1.0,0.0,13.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2016,2015-2019,Pre-Pandemia,Trucks,EV,0.0,0.009999999776483,0.0,0.009100000374019,0.0,0.0
Belgium,BEL,Europe,EU,2016,2015-2019,Pre-Pandemia,Vans,BEV,140.0,0.0,690.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2016,2015-2019,Pre-Pandemia,Vans,EV,0.0,0.209999993443489,0.0,0.097000002861023,0.0,0.0
Belgium,BEL,Europe,EU,2016,2015-2019,Pre-Pandemia,Vans,PHEV,0.0,0.0,1.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2017,2015-2019,Pre-Pandemia,Buses,BEV,0.0,0.0,10.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2017,2015-2019,Pre-Pandemia,Buses,EV,0.0,0.230000004172325,0.0,0.910000026226044,0.0,0.0
Belgium,BEL,Europe,EU,2017,2015-2019,Pre-Pandemia,Buses,PHEV,2.0,0.0,130.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2017,2015-2019,Pre-Pandemia,Cars,BEV,2700.0,0.0,7500.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2017,2015-2019,Pre-Pandemia,Cars,EV,0.0,2.59999990463257,0.0,0.529999971389771,0.0,0.0
Belgium,BEL,Europe,EU,2017,2015-2019,Pre-Pandemia,Cars,FCEV,11.0,0.0,31.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2017,2015-2019,Pre-Pandemia,Cars,PHEV,12000.0,0.0,23000.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2017,2015-2019,Pre-Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,220.0
Belgium,BEL,Europe,EU,2017,2015-2019,Pre-Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,1500.0
Belgium,BEL,Europe,EU,2017,2015-2019,Pre-Pandemia,Trucks,BEV,0.0,0.0,14.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2017,2015-2019,Pre-Pandemia,Trucks,EV,0.0,0.0,0.0,0.009700000286102,0.0,0.0
Belgium,BEL,Europe,EU,2017,2015-2019,Pre-Pandemia,Vans,BEV,130.0,0.0,780.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2017,2015-2019,Pre-Pandemia,Vans,EV,0.0,0.170000001788139,0.0,0.109999999403954,0.0,0.0
Belgium,BEL,Europe,EU,2017,2015-2019,Pre-Pandemia,Vans,PHEV,1.0,0.0,4.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2018,2015-2019,Pre-Pandemia,Buses,BEV,14.0,0.0,21.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2018,2015-2019,Pre-Pandemia,Buses,EV,0.0,1.39999997615814,0.0,1.10000002384186,0.0,0.0
Belgium,BEL,Europe,EU,2018,2015-2019,Pre-Pandemia,Buses,PHEV,0.0,0.0,140.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2018,2015-2019,Pre-Pandemia,Cars,BEV,3600.0,0.0,11000.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2018,2015-2019,Pre-Pandemia,Cars,EV,0.0,2.40000009536743,0.0,0.740000009536743,0.0,0.0
Belgium,BEL,Europe,EU,2018,2015-2019,Pre-Pandemia,Cars,FCEV,13.0,0.0,44.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2018,2015-2019,Pre-Pandemia,Cars,PHEV,9600.0,0.0,33000.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2018,2015-2019,Pre-Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,240.0
Belgium,BEL,Europe,EU,2018,2015-2019,Pre-Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,2700.0
Belgium,BEL,Europe,EU,2018,2015-2019,Pre-Pandemia,Trucks,BEV,1.0,0.0,17.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2018,2015-2019,Pre-Pandemia,Trucks,EV,0.0,0.008799999952316,0.0,0.012000000104308,0.0,0.0
Belgium,BEL,Europe,EU,2018,2015-2019,Pre-Pandemia,Vans,BEV,260.0,0.0,1000.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2018,2015-2019,Pre-Pandemia,Vans,EV,0.0,0.340000003576279,0.0,0.129999995231628,0.0,0.0
Belgium,BEL,Europe,EU,2018,2015-2019,Pre-Pandemia,Vans,PHEV,2.0,0.0,7.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2019,2015-2019,Pre-Pandemia,Buses,BEV,37.0,0.0,59.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2019,2015-2019,Pre-Pandemia,Buses,EV,0.0,3.70000004768372,0.0,1.39999997615814,0.0,0.0
Belgium,BEL,Europe,EU,2019,2015-2019,Pre-Pandemia,Buses,FCEV,0.0,0.0,1.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2019,2015-2019,Pre-Pandemia,Buses,PHEV,11.0,0.0,160.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2019,2015-2019,Pre-Pandemia,Cars,BEV,8800.0,0.0,19000.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2019,2015-2019,Pre-Pandemia,Cars,EV,0.0,3.20000004768372,0.0,1.0,0.0,0.0
Belgium,BEL,Europe,EU,2019,2015-2019,Pre-Pandemia,Cars,FCEV,12.0,0.0,41.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2019,2015-2019,Pre-Pandemia,Cars,PHEV,8900.0,0.0,41000.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2019,2015-2019,Pre-Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,360.0
Belgium,BEL,Europe,EU,2019,2015-2019,Pre-Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,6100.0
Belgium,BEL,Europe,EU,2019,2015-2019,Pre-Pandemia,Trucks,BEV,0.0,0.0,17.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2019,2015-2019,Pre-Pandemia,Trucks,EV,0.0,0.0,0.0,0.012000000104308,0.0,0.0
Belgium,BEL,Europe,EU,2019,2015-2019,Pre-Pandemia,Vans,BEV,400.0,0.0,1400.0,0.0,0.0,0.0
Belgium,BEL,Europe,EU,2019,2015-2019,Pre-Pandemia,Vans,EV,0.0,0.490000009536743,0.0,0.170000001788139,0.0,0.0
